X1,X2,X3,X4,X5,X6,node_id,t,community,cp,cpj
0.6,1.0,0.6,1.0,0.2,1.0,666.0,3266,3,70012.0,71890.6
0.4,0.8,0.4,1.0,0.2,0.8,123.0,3267,3,68673.0,70994.6
0.4,0.8,0.4,1.0,0.2,0.8,123.0,3268,3,71235.0,70882.00000000001
0.4,0.8,0.4,1.0,0.2,0.8,123.0,3269,3,69786.0,70320.6
0.2,0.8,0.4,1.0,0.2,0.8,33.0,3270,3,69281.0,69797.40000000001
0.2,0.6,0.4,0.8,0.2,0.8,39.0,3271,3,67775.0,69350.00000000001
0.2,0.6,0.2,0.8,0.2,0.6,158.0,3272,3,66795.0,68974.40000000001
0.2,0.6,0.2,0.8,0.2,0.6,158.0,3273,3,67322.0,68191.80000000003
0.2,0.6,0.2,0.8,0.2,0.6,158.0,3274,3,67204.0,67675.40000000001
0.2,0.4,0.2,0.8,0.2,0.4,126.0,3275,3,67285.0,67276.20000000001
0.2,0.4,0.2,0.8,0.2,0.4,126.0,3276,3,68438.0,67408.80000000003
0.4,0.4,0.2,0.8,0.2,0.4,127.0,3277,3,67090.0,67467.80000000003
0.4,0.4,0.2,0.6,0.2,0.4,482.0,3278,1,66590.0,67321.40000000001
0.4,0.4,0.2,0.6,0.2,0.4,482.0,3279,1,64614.0,66803.40000000001
0.2,0.4,0.2,0.6,0.2,0.4,236.0,3280,1,64640.0,66274.40000000001
0.2,0.4,0.2,0.6,0.2,0.2,237.0,3281,1,64168.0,65420.40000000001
0.2,0.4,0.2,0.6,0.2,0.2,237.0,3282,1,65853.0,65173.00000000002
0.2,0.2,0.2,0.6,0.2,0.2,92.0,3283,1,63947.0,64644.40000000001
0.2,0.2,0.2,0.6,0.2,0.2,92.0,3284,1,64321.0,64585.80000000001
0.4,0.2,0.2,0.6,0.2,0.2,527.0,3285,1,65018.0,64661.40000000001
0.4,0.2,0.2,0.6,0.2,0.2,527.0,3286,1,63396.0,64507.00000000002
0.2,0.2,0.2,0.6,0.2,0.2,92.0,3287,1,61106.0,63557.60000000001
0.2,0.2,0.2,0.4,0.2,0.2,93.0,3288,1,59273.0,62622.80000000001
0.2,0.2,0.2,0.4,0.2,0.2,93.0,3289,1,59365.0,61631.60000000001
0.2,0.2,0.2,0.4,0.2,0.2,93.0,3290,1,59088.0,60445.60000000001
0.2,0.2,0.2,0.4,0.2,0.2,93.0,3291,1,59536.0,59673.60000000001
0.2,0.2,0.2,0.4,0.2,0.2,93.0,3292,1,60253.0,59503.00000000002
0.2,0.2,0.2,0.4,0.2,0.2,93.0,3293,1,60148.0,59678.00000000002
0.2,0.2,0.2,0.4,0.2,0.2,93.0,3294,1,60721.0,59949.20000000001
0.4,0.2,0.2,0.2,0.2,0.2,241.0,3295,1,61015.0,60334.60000000001
0.6,0.2,0.2,0.2,0.4,0.2,303.0,3296,1,62056.0,60838.60000000001
0.6,0.2,0.2,0.2,0.4,0.2,303.0,3297,1,60109.0,60809.80000000001
0.6,0.2,0.4,0.2,0.6,0.2,301.0,3298,1,59988.0,60777.80000000001
0.6,0.2,0.4,0.2,1.0,0.2,566.0,3299,1,60772.0,60788.00000000002
0.6,0.2,0.6,0.2,0.8,0.2,471.0,3300,1,59647.0,60514.40000000001
0.4,0.2,0.6,0.2,0.4,0.2,249.0,3301,1,59421.0,59987.40000000001
0.4,0.2,0.6,0.2,0.2,0.2,399.0,3302,1,57434.0,59452.40000000001
0.2,0.2,0.4,0.2,0.2,0.2,242.0,3303,1,57199.0,58894.60000000001
0.2,0.2,0.4,0.2,0.2,0.2,242.0,3304,1,56869.0,58114.00000000002
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3305,1,58043.0,57793.20000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3306,1,59998.0,57908.60000000001
0.4,0.2,0.2,0.2,0.2,0.2,241.0,3307,1,59505.0,58322.80000000001
0.4,0.2,0.2,0.2,0.4,0.2,96.0,3308,1,57630.0,58409.00000000002
0.4,0.2,0.2,0.2,0.2,0.2,241.0,3309,1,55609.0,58157.00000000002
0.4,0.2,0.2,0.2,0.2,0.2,241.0,3310,1,56471.0,57842.60000000001
0.4,0.2,0.2,0.2,0.2,0.2,241.0,3311,1,57542.0,57351.40000000001
0.4,0.2,0.2,0.2,0.2,0.2,241.0,3312,1,57018.0,56854.00000000002
0.4,0.2,0.4,0.2,0.2,0.2,367.0,3313,1,56584.0,56644.80000000001
0.4,0.2,0.4,0.2,0.2,0.2,367.0,3314,1,54720.0,56467.00000000002
0.2,0.2,0.4,0.2,0.2,0.2,242.0,3315,1,54503.0,56073.40000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3316,1,54573.0,55479.60000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3317,1,55138.0,55103.60000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3318,1,54244.0,54635.60000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3319,1,53327.0,54357.00000000002
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3320,1,53639.0,54184.20000000001
0.4,0.2,0.2,0.2,0.2,0.2,241.0,3321,1,55377.0,54345.00000000002
0.4,0.2,0.2,0.2,0.2,0.2,241.0,3322,1,55935.0,54504.40000000001
0.6,0.2,0.4,0.2,0.4,0.2,97.0,3323,1,55850.0,54825.60000000001
0.6,0.2,0.4,0.2,0.6,0.2,301.0,3324,1,54477.0,55055.60000000001
0.6,0.2,0.4,0.2,0.8,0.2,305.0,3325,1,54359.0,55199.60000000001
0.6,0.2,0.6,0.2,1.0,0.2,667.0,3326,1,55519.0,55228.00000000002
0.8,0.2,0.6,0.2,1.0,0.2,423.0,3327,1,56382.0,55317.40000000001
0.6,0.2,0.6,0.2,1.0,0.2,667.0,3328,1,55680.0,55283.40000000001
0.6,0.2,0.6,0.2,1.0,0.2,667.0,3329,1,55162.0,55420.40000000001
0.6,0.2,0.8,0.2,1.0,0.2,668.0,3330,1,54404.0,55429.40000000001
0.6,0.2,0.6,0.2,0.6,0.2,243.0,3331,1,53527.0,55031.00000000002
0.4,0.2,0.4,0.2,0.2,0.2,367.0,3332,1,51409.0,54036.40000000001
0.2,0.2,0.4,0.2,0.2,0.2,242.0,3333,1,51940.0,53288.40000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3334,1,50718.0,52399.60000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3335,1,48435.0,51205.80000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3336,1,49633.0,50427.00000000002
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3337,1,51270.0,50399.20000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3338,1,52393.0,50489.80000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3339,1,48416.0,50029.40000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3340,1,49229.0,50188.20000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3341,1,45909.0,49443.40000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3342,1,48423.0,48874.00000000002
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3343,1,53055.0,49006.40000000001
0.4,0.2,0.2,0.2,0.4,0.2,96.0,3344,1,51541.0,49631.40000000001
0.6,0.2,0.4,0.2,0.6,0.2,301.0,3345,1,49593.0,49704.20000000001
0.8,0.2,0.6,0.2,1.0,0.2,423.0,3346,1,49843.0,50491.00000000002
0.8,0.2,0.6,0.2,1.0,0.2,423.0,3347,1,51828.0,51172.00000000002
0.8,0.2,0.6,0.2,0.8,0.2,248.0,3348,1,50783.0,50717.60000000001
0.4,0.2,0.4,0.2,0.4,0.2,273.0,3349,1,46028.0,49615.00000000002
0.4,0.2,0.4,0.2,0.4,0.2,273.0,3350,1,49541.0,49604.60000000001
0.4,0.2,0.6,0.2,0.4,0.2,249.0,3351,1,49799.0,49595.80000000001
0.2,0.2,0.4,0.2,0.2,0.2,242.0,3352,1,46145.0,48459.20000000001
0.2,0.2,0.4,0.2,0.2,0.2,242.0,3353,1,44517.0,47206.00000000002
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3354,1,42101.0,46420.60000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3355,1,40140.0,44540.40000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3356,1,38594.0,42299.400000000016
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3357,1,37080.0,40486.400000000016
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3358,1,35610.0,38705.000000000015
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3359,1,40829.0,38450.60000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3360,1,41569.0,38736.400000000016
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3361,1,36833.0,38384.20000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3362,1,36442.0,38256.60000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3363,1,36399.0,38414.400000000016
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3364,1,39441.0,38136.80000000002
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3365,1,39043.0,37631.60000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3366,1,35070.0,37279.000000000015
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3367,1,33818.0,36754.20000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3368,1,31482.0,35770.80000000002
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3369,1,29435.0,33769.60000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3370,1,33387.0,32638.40000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3371,1,34845.0,32593.40000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3372,1,37449.0,33319.60000000001
0.2,0.2,0.2,0.2,0.4,0.2,340.0,3373,2,37257.0,34474.60000000001
1.0,0.2,0.2,0.2,0.8,0.2,267.0,3374,2,38249.0,36237.400000000016
1.0,0.2,0.6,0.2,1.0,0.2,100.0,3375,2,40255.0,37611.000000000015
1.0,0.2,0.8,0.2,1.0,0.2,101.0,3376,2,37786.0,38199.20000000001
1.0,0.2,0.8,0.2,1.0,0.2,101.0,3377,2,36362.0,37981.80000000002
1.0,0.2,1.0,0.2,1.0,0.2,268.0,3378,2,36665.0,37863.400000000016
1.0,0.2,1.0,0.2,0.8,0.2,669.0,3379,2,36776.0,37568.80000000002
0.8,0.2,1.0,0.2,0.8,0.2,316.0,3380,2,37262.0,36970.20000000001
0.4,0.2,1.0,0.2,0.6,0.2,670.0,3381,2,34374.0,36287.80000000002
0.4,0.2,1.0,0.2,0.6,0.2,670.0,3382,2,35993.0,36214.000000000015
0.2,0.2,0.8,0.2,0.2,0.2,271.0,3383,2,35789.0,36038.80000000002
0.2,0.2,0.4,0.2,0.2,0.2,242.0,3384,1,35717.0,35827.00000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3385,1,34095.0,35193.60000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3386,1,33405.0,34999.80000000002
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3387,1,31251.0,34051.400000000016
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3388,1,34189.0,33731.400000000016
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3389,1,34813.0,33550.60000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,3390,1,36470.0,34025.60000000001
0.4,0.2,0.2,0.2,0.4,0.2,96.0,3391,1,36213.0,34587.20000000001
0.8,0.2,0.4,0.2,0.8,0.2,98.0,3392,1,36596.0,35656.20000000001
1.0,0.2,0.4,0.2,1.0,0.2,99.0,3393,2,34741.0,35766.60000000001
1.0,0.2,0.6,0.2,1.0,0.2,100.0,3394,2,35001.0,35804.20000000001
0.8,0.2,0.6,0.2,0.8,0.2,248.0,3395,1,35297.0,35569.60000000001
0.8,0.2,0.6,0.2,0.8,0.2,248.0,3396,1,35128.0,35352.60000000001
0.6,0.2,0.8,0.2,0.8,0.2,306.0,3397,2,35347.0,35102.80000000002
0.8,0.2,1.0,0.2,1.0,0.2,102.0,3398,2,38285.0,35811.60000000001
1.0,0.4,1.0,0.2,1.0,0.2,671.0,3399,2,37968.0,36405.000000000015
1.0,0.4,1.0,0.2,1.0,0.2,671.0,3400,2,39004.0,37146.400000000016
1.0,0.6,1.0,0.2,1.0,0.4,276.0,3401,2,38519.0,37824.60000000001
1.0,0.8,1.0,0.2,1.0,0.4,277.0,3402,2,39374.0,38630.000000000015
1.0,0.8,1.0,0.2,1.0,0.4,277.0,3403,2,38320.0,38637.000000000015
1.0,0.8,1.0,0.2,1.0,0.6,16.0,3404,2,39993.0,39042.000000000015
1.0,0.8,1.0,0.2,1.0,0.6,16.0,3405,2,39947.0,39230.60000000001
1.0,1.0,1.0,0.4,1.0,0.8,477.0,3406,2,39536.0,39434.000000000015
1.0,0.8,1.0,0.4,1.0,1.0,672.0,3407,2,39131.0,39385.400000000016
0.8,0.8,1.0,0.6,1.0,1.0,457.0,3408,0,37619.0,39245.20000000001
0.4,0.8,1.0,0.6,0.6,0.8,673.0,3409,13,36471.0,38540.80000000002
0.2,0.8,0.8,0.4,0.2,0.8,674.0,3410,13,36864.0,37924.20000000001
0.2,0.6,0.4,0.4,0.2,0.8,675.0,3411,13,37060.0,37429.000000000015
0.2,0.6,0.4,0.4,0.2,0.6,493.0,3412,13,37550.0,37112.80000000002
0.2,0.6,0.4,0.4,0.4,0.8,676.0,3413,13,40244.0,37637.80000000002
0.6,0.8,0.4,0.6,0.6,0.8,677.0,3414,13,41519.0,38647.400000000016
1.0,1.0,0.6,0.6,1.0,1.0,678.0,3415,13,42312.0,39737.000000000015
1.0,1.0,0.8,0.8,1.0,1.0,295.0,3416,0,40820.0,40489.000000000015
1.0,1.0,1.0,0.8,1.0,1.0,21.0,3417,0,41991.0,41377.20000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3418,0,41583.0,41645.000000000015
1.0,1.0,1.0,1.0,0.8,1.0,324.0,3419,0,39403.0,41221.80000000002
1.0,1.0,1.0,1.0,0.8,0.8,325.0,3420,14,39544.0,40668.20000000001
0.6,0.8,1.0,1.0,0.6,0.8,679.0,3421,14,37982.0,40100.60000000001
0.4,0.8,1.0,1.0,0.6,0.8,680.0,3422,14,39151.0,39532.60000000001
0.2,0.8,0.8,0.8,0.2,0.6,681.0,3423,14,39342.0,39084.400000000016
0.2,0.8,0.6,0.8,0.2,0.6,682.0,3424,14,38828.0,38969.400000000016
0.2,0.6,0.4,0.6,0.2,0.6,193.0,3425,3,37272.0,38515.000000000015
0.2,0.6,0.2,0.6,0.2,0.6,264.0,3426,3,38543.0,38627.20000000001
0.2,0.6,0.2,0.6,0.2,0.6,264.0,3427,3,37894.0,38375.80000000002
0.2,0.6,0.2,0.6,0.2,0.6,264.0,3428,3,38132.0,38133.80000000002
0.2,0.6,0.2,0.6,0.2,0.6,264.0,3429,3,38509.0,38070.000000000015
0.4,0.6,0.2,0.6,0.2,0.6,585.0,3430,3,38699.0,38355.400000000016
0.6,0.6,0.4,0.8,0.4,0.6,540.0,3431,3,40227.0,38692.20000000001
0.8,0.8,0.4,0.8,1.0,0.6,683.0,3432,3,39638.0,39041.000000000015
0.8,0.8,0.6,0.8,1.0,0.8,160.0,3433,0,39301.0,39274.80000000002
0.8,0.8,0.6,0.8,1.0,0.8,160.0,3434,0,38666.0,39306.20000000001
0.8,0.8,0.8,0.8,1.0,0.8,684.0,3435,7,39747.0,39515.80000000002
0.8,0.8,0.8,0.8,1.0,0.8,684.0,3436,7,40129.0,39496.20000000001
0.8,0.8,0.8,1.0,1.0,0.8,685.0,3437,7,41109.0,39790.400000000016
1.0,0.8,1.0,1.0,1.0,0.8,229.0,3438,7,42756.0,40481.400000000016
1.0,0.8,1.0,1.0,1.0,1.0,383.0,3439,0,42100.0,41168.20000000001
1.0,0.8,1.0,1.0,1.0,1.0,383.0,3440,0,41207.0,41460.20000000001
1.0,0.8,1.0,1.0,1.0,1.0,383.0,3441,0,40846.0,41603.60000000001
1.0,0.8,1.0,1.0,1.0,1.0,383.0,3442,0,40501.0,41482.000000000015
0.8,0.8,0.8,1.0,0.8,1.0,641.0,3443,0,41674.0,41265.60000000001
0.8,0.8,0.8,0.8,0.8,1.0,188.0,3444,0,41841.0,41213.80000000002
0.6,0.8,0.8,0.8,0.8,0.8,488.0,3445,0,39847.0,40941.80000000002
0.4,0.8,0.8,0.8,0.6,0.8,69.0,3446,0,39674.0,40707.400000000016
0.4,0.6,0.6,0.8,0.2,0.8,381.0,3447,0,39730.0,40553.20000000001
0.2,0.6,0.4,0.8,0.2,0.6,299.0,3448,3,38715.0,39961.400000000016
0.2,0.4,0.2,0.8,0.2,0.4,126.0,3449,3,38232.0,39239.60000000001
0.2,0.4,0.2,0.6,0.2,0.4,236.0,3450,1,38180.0,38906.20000000001
0.2,0.4,0.2,0.6,0.2,0.4,236.0,3451,1,38183.0,38608.000000000015
0.2,0.4,0.2,0.4,0.2,0.2,265.0,3452,1,36235.0,37909.000000000015
0.2,0.2,0.2,0.4,0.2,0.2,93.0,3453,1,36468.0,37459.60000000001
0.2,0.2,0.2,0.4,0.2,0.2,93.0,3454,1,38402.0,37493.60000000001
0.2,0.2,0.2,0.4,0.2,0.2,93.0,3455,1,37369.0,37331.400000000016
0.2,0.2,0.2,0.4,0.2,0.2,93.0,3456,1,37105.0,37115.80000000002
0.2,0.2,0.2,0.4,0.2,0.2,93.0,3457,1,36741.0,37217.000000000015
0.4,0.4,0.2,0.4,0.4,0.2,686.0,3458,1,38795.0,37682.400000000016
0.6,0.4,0.4,0.4,0.4,0.2,463.0,3459,1,38805.0,37763.000000000015
0.8,0.4,0.4,0.6,0.6,0.2,687.0,3460,1,39152.0,38119.60000000001
0.8,0.4,0.6,0.6,1.0,0.4,131.0,3461,1,39015.0,38501.60000000001
1.0,0.4,0.8,0.6,1.0,0.4,50.0,3462,6,38607.0,38874.80000000002
1.0,0.4,0.8,0.6,1.0,0.4,50.0,3463,6,39511.0,39018.000000000015
1.0,0.6,0.8,0.6,1.0,0.4,356.0,3464,6,40142.0,39285.400000000016
1.0,0.6,1.0,0.6,1.0,0.6,51.0,3465,0,40453.0,39545.60000000001
1.0,0.6,1.0,0.4,1.0,0.6,104.0,3466,2,40076.0,39757.80000000002
1.0,0.6,1.0,0.4,1.0,0.8,688.0,3467,2,42439.0,40524.20000000001
1.0,0.8,1.0,0.4,1.0,0.8,119.0,3468,2,41476.0,40917.20000000001
1.0,0.8,1.0,0.6,1.0,1.0,54.0,3469,0,41799.0,41248.60000000001
1.0,0.8,1.0,0.6,1.0,1.0,54.0,3470,0,42589.0,41675.80000000002
1.0,0.8,1.0,0.6,1.0,1.0,54.0,3471,0,41907.0,42042.000000000015
1.0,0.8,1.0,0.6,0.8,1.0,689.0,3472,0,40653.0,41684.80000000002
0.8,0.8,1.0,0.8,0.8,0.8,487.0,3473,0,40926.0,41574.80000000002
0.8,0.8,1.0,0.8,0.8,1.0,486.0,3474,0,41976.0,41610.20000000001
0.8,0.8,1.0,0.8,0.8,1.0,486.0,3475,0,43736.0,41839.60000000001
0.8,0.8,1.0,0.8,1.0,1.0,292.0,3476,0,44391.0,42336.400000000016
1.0,1.0,1.0,0.8,1.0,1.0,21.0,3477,0,44167.0,43039.20000000001
1.0,1.0,1.0,0.8,1.0,1.0,21.0,3478,0,43825.0,43619.000000000015
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3479,0,44182.0,44060.20000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3480,0,45539.0,44420.80000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3481,0,45992.0,44741.00000000002
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3482,0,45418.0,44991.20000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3483,0,45273.0,45280.80000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3484,0,46025.0,45649.40000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3485,0,45778.0,45697.20000000001
0.8,1.0,1.0,1.0,0.8,1.0,23.0,3486,0,44433.0,45385.40000000001
0.6,1.0,0.8,0.8,0.8,1.0,347.0,3487,0,44888.0,45279.40000000001
0.6,1.0,0.8,0.8,0.8,1.0,347.0,3488,0,45801.0,45385.00000000002
0.6,1.0,0.8,0.8,0.8,1.0,347.0,3489,0,46772.0,45534.40000000001
0.6,1.0,0.8,0.8,0.8,1.0,347.0,3490,0,45820.0,45542.80000000001
0.6,1.0,0.8,0.8,1.0,1.0,638.0,3491,0,45821.0,45820.40000000001
0.8,1.0,0.8,0.8,1.0,1.0,346.0,3492,0,47227.0,46288.20000000001
0.8,1.0,0.8,0.8,1.0,1.0,346.0,3493,0,47290.0,46586.00000000002
1.0,1.0,0.8,1.0,1.0,1.0,73.0,3494,0,50405.0,47312.60000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3495,0,50670.0,48282.60000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3496,0,51499.0,49418.20000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3497,0,50058.0,49984.40000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3498,0,51396.0,50805.60000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3499,0,50976.0,50919.80000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3500,0,50326.0,50851.00000000002
0.8,1.0,1.0,1.0,0.8,1.0,23.0,3501,0,48679.0,50287.00000000002
0.8,1.0,1.0,1.0,0.8,1.0,23.0,3502,0,49446.0,50164.60000000001
0.6,1.0,1.0,1.0,0.6,1.0,690.0,3503,0,49007.0,49686.80000000001
0.4,1.0,0.8,1.0,0.6,1.0,24.0,3504,0,51463.0,49784.20000000001
0.6,1.0,0.8,1.0,0.4,1.0,691.0,3505,0,51347.0,49988.40000000001
0.6,1.0,0.8,1.0,0.6,1.0,76.0,3506,0,51245.0,50501.60000000001
0.6,1.0,0.6,1.0,0.8,1.0,27.0,3507,0,50087.0,50629.80000000001
0.8,1.0,0.6,1.0,1.0,1.0,28.0,3508,0,50568.0,50942.00000000002
0.6,1.0,0.6,1.0,0.8,1.0,27.0,3509,0,50816.0,50812.60000000001
0.8,1.0,0.6,1.0,1.0,1.0,28.0,3510,0,51841.0,50911.40000000001
0.8,1.0,0.6,1.0,1.0,1.0,28.0,3511,0,51792.0,51020.80000000001
0.8,1.0,0.8,1.0,1.0,1.0,77.0,3512,0,53041.0,51611.60000000001
0.8,1.0,0.8,1.0,1.0,1.0,77.0,3513,0,53198.0,52137.60000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3514,0,54486.0,52871.60000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3515,0,54000.0,53303.40000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3516,0,52087.0,53362.40000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,3517,0,53464.0,53447.00000000002
0.8,1.0,0.8,1.0,1.0,1.0,77.0,3518,0,53341.0,53475.60000000001
0.8,1.0,0.8,1.0,0.8,1.0,74.0,3519,0,53630.0,53304.40000000001
0.6,1.0,0.8,1.0,0.8,1.0,75.0,3520,0,53157.0,53135.80000000001
0.6,1.0,0.8,1.0,1.0,1.0,148.0,3521,0,53411.0,53400.60000000001
0.6,1.0,0.8,1.0,1.0,1.0,148.0,3522,0,53558.0,53419.40000000001
0.6,1.0,0.6,1.0,0.6,1.0,30.0,3523,0,52034.0,53158.00000000002
0.4,0.8,0.6,1.0,0.2,1.0,478.0,3524,0,51206.0,52673.20000000001
0.4,0.8,0.4,1.0,0.2,0.8,123.0,3525,3,51046.0,52251.00000000002
0.2,0.8,0.4,1.0,0.2,0.8,33.0,3526,3,50903.0,51749.40000000001
0.2,0.8,0.2,1.0,0.2,0.8,80.0,3527,3,51374.0,51312.60000000001
0.2,0.6,0.2,1.0,0.2,0.8,124.0,3528,3,49495.0,50804.80000000001
0.2,0.6,0.2,0.8,0.2,0.6,158.0,3529,3,49814.0,50526.40000000001
0.2,0.6,0.2,0.8,0.2,0.6,158.0,3530,3,49672.0,50251.60000000001
0.2,0.6,0.2,0.8,0.2,0.6,158.0,3531,3,51515.0,50374.00000000002
0.4,0.6,0.2,0.8,0.2,0.6,82.0,3532,3,51486.0,50396.40000000001
0.6,0.6,0.2,0.8,0.4,0.8,692.0,3533,3,52138.0,50925.00000000002
0.6,0.6,0.4,0.8,0.6,0.8,394.0,3534,0,51465.0,51255.20000000001
0.8,0.6,0.4,0.8,0.8,0.8,616.0,3535,0,51544.0,51629.60000000001
0.8,0.6,0.6,0.8,0.8,0.8,197.0,3536,0,51025.0,51531.60000000001
0.8,0.6,0.6,0.8,0.8,0.8,197.0,3537,0,50935.0,51421.40000000001
0.6,0.6,0.6,0.8,0.6,0.8,166.0,3538,0,50622.0,51118.20000000001
0.4,0.6,0.6,0.8,0.4,0.6,693.0,3539,3,49457.0,50716.60000000001
0.4,0.4,0.6,0.8,0.2,0.6,694.0,3540,3,49178.0,50243.40000000001
0.2,0.4,0.4,0.8,0.2,0.6,627.0,3541,3,49221.0,49882.60000000001
0.2,0.4,0.4,0.8,0.2,0.4,235.0,3542,3,49187.0,49533.00000000002
0.2,0.4,0.4,0.6,0.2,0.4,90.0,3543,1,48873.0,49183.20000000001
0.4,0.4,0.4,0.6,0.2,0.2,138.0,3544,1,51297.0,49551.20000000001
0.4,0.4,0.4,0.6,0.4,0.2,544.0,3545,1,51918.0,50099.20000000001
0.6,0.4,0.4,0.6,0.6,0.4,545.0,3546,1,52072.0,50669.40000000001
0.8,0.6,0.6,0.6,1.0,0.6,175.0,3547,1,53155.0,51463.00000000002
1.0,0.6,0.8,0.6,1.0,0.8,631.0,3548,0,53234.0,52335.20000000001
1.0,0.6,0.8,0.6,1.0,0.8,631.0,3549,0,53073.0,52690.40000000001
1.0,0.6,1.0,0.6,1.0,1.0,548.0,3550,0,54249.0,53156.60000000001
1.0,0.8,1.0,0.8,1.0,1.0,209.0,3551,0,54457.0,53633.60000000001
1.0,0.8,1.0,0.8,1.0,1.0,209.0,3552,0,54549.0,53912.40000000001
1.0,0.8,1.0,0.8,1.0,1.0,209.0,3553,0,54472.0,54160.00000000002
1.0,0.8,1.0,0.8,1.0,1.0,209.0,3554,0,53735.0,54292.40000000001
0.8,0.8,1.0,0.8,1.0,1.0,292.0,3555,0,54478.0,54338.20000000001
0.8,0.8,1.0,0.8,1.0,1.0,292.0,3556,0,54766.0,54400.00000000002
0.8,0.8,1.0,0.8,1.0,1.0,292.0,3557,0,55998.0,54689.80000000001
0.8,0.8,0.8,0.8,1.0,1.0,187.0,3558,0,56038.0,55003.00000000002
0.8,0.8,1.0,0.8,1.0,1.0,292.0,3559,0,56384.0,55532.80000000001
0.8,0.8,0.8,0.8,1.0,1.0,187.0,3560,0,55755.0,55788.20000000001
0.8,0.8,0.8,0.8,1.0,1.0,187.0,3561,0,56330.0,56101.00000000002
0.8,0.8,0.8,0.8,1.0,1.0,187.0,3562,0,56830.0,56267.40000000001
0.8,0.8,0.8,0.8,1.0,1.0,187.0,3563,0,55761.0,56212.00000000002
0.8,0.8,0.8,0.8,1.0,1.0,187.0,3564,0,56588.0,56252.80000000001
0.8,0.8,0.8,0.6,1.0,1.0,147.0,3565,0,57048.0,56511.40000000001
0.8,0.8,0.8,0.6,1.0,1.0,147.0,3566,0,56638.0,56573.00000000002
0.6,0.8,0.8,0.6,0.8,1.0,294.0,3567,0,55218.0,56250.60000000001
0.6,0.8,0.8,0.6,0.8,1.0,294.0,3568,0,55749.0,56248.20000000001
